"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Tomo","FlyQuest Academy","ADC",16,"63%","63%",94,39,87,4.6,"65.6%","34.1%","16.7%","13%",160,149,11.3,9.7,"33.7%",671,"30.0%","33.0%",331,"28.5%",0,0.37,0.12,0.33
"Tony Top","Golden Guardians Academy","Top",14,"50%","50%",25,38,79,2.7,"52.3%","12.6%","20.8%","7%",1,184,1.1,7.7,"21.6%",418,"21.1%","19.0%",241,"20.8%",0,0.44,0.13,0.13
"Trevor","Immortals Area of Effect","Support",8,"38%","63%",6,40,75,2,"66.9%","5.0%","25.2%","13%",-244,-169,1.1,1,"2.5%",174,"8.9%","8.6%",102,"8.8%",0,1.37,0.33,0.24
"Triple","CLG Academy","Middle",10,"50%","30%",44,27,46,3.3,"60.4%","29.5%","19.4%","30%",280,192,9.2,8.7,"25.4%",512,"24.6%","25.3%",298,"24.9%",0,0.39,0.1,0.24
"Trixter","Taco Gaming","Jungle",7,"29%","43%",30,38,42,1.9,"64.9%","27.0%","27.3%","29%",-69,75,-1,5.3,"16.7%",393,"19.1%","17.3%",224,"20.8%",0,0.47,0.32,0.32
"V1per","TSM Academy","Top",8,"38%","63%",31,38,43,1.9,"61.2%","25.6%","26.2%","38%",0,69,-5.3,7.3,"23.3%",461,"22.3%","20.3%",249,"21.3%",0,0.39,0.14,0.12
"Vex","Winthrop University","ADC",4,"0%","25%",4,17,12,0.9,"47.1%","11.8%","19.1%","0%",-380,-295,-13,6.5,"20.9%",265,"17.9%","16.9%",217,"20.7%",0,0.41,0.09,0.16
"Violet","Golden Guardians Academy","ADC",14,"50%","21%",55,32,71,3.9,"63.3%","27.6%","17.5%","21%",-34,-62,2.9,9.4,"31.1%",592,"27.0%","29.4%",298,"25.2%",0,0.39,0.14,0.22
"WildTurtle","Immortals Academy","ADC",17,"53%","35%",74,62,105,2.9,"65.1%","26.9%","20.5%","29%",50,110,2.2,9,"30.6%",574,"28.0%","29.9%",307,"26.1%",0,0.4,0.16,0.36
"winnie","Immortals Area of Effect","Jungle",8,"38%","75%",22,37,57,2.1,"65.3%","18.2%","23.3%","25%",8,-28,-2.6,5.2,"15.2%",293,"14.7%","14.0%",204,"19.0%",0,0.14,0.13,0.3
"Winsome","Cloud9 Academy","Support",4,"25%","100%",2,14,22,1.7,"61.5%","5.1%","20.3%","0%",-51,82,-0.8,1.1,"1.8%",112,"6.0%","4.5%",86,"7.8%",0,1.49,0.34,0.33
"Wixxi","100 Thieves Academy","ADC",26,"73%","65%",121,57,160,4.9,"60.7%","26.1%","18.3%","19%",241,80,4.7,9.3,"29.5%",660,"28.8%","31.7%",318,"25.4%",1,0.37,0.11,0.29
"Yeon","Team Liquid Academy","ADC",16,"75%","63%",80,28,100,6.4,"70.9%","31.5%","15.2%","25%",152,116,3.2,9.3,"30.2%",662,"31.3%","33.1%",317,"25.9%",0,0.42,0.18,0.37
"Yursan","TSM Academy","Support",8,"38%","38%",6,37,61,1.8,"55.4%","5.0%","25.5%","13%",10,-293,-2.4,0.9,"1.7%",146,"7.3%","6.0%",90,"7.9%",0,1.99,0.74,0.26
"Yuuji","FlyQuest Academy","Jungle",16,"63%","25%",53,41,113,4,"60.1%","19.2%","17.5%","13%",-218,-115,0.1,6.2,"16.1%",313,"14.0%","14.4%",213,"18.5%",0,0.37,0.29,0.35
"Zamudo","Wildcard Aces","Top",2,"0%","50%",7,10,6,1.3,"54.2%","29.2%","19.6%","0%",-363,-291,2.5,9.2,"34.5%",594,"29.1%","29.4%",317,"30.1%",0,0.26,0.02,0.24
"Zyko","Maryville University","Support",2,"0%","0%",2,10,6,0.8,"57.1%","14.3%","19.6%","0%",-73,-244,0.5,1.2,"3.8%",182,"9.9%","8.3%",87,"9.7%",0,1.06,0.36,0.22
