"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"BMFX","100 Thieves Academy","ADC",19,"58%","63%",57,57,118,3.1,"66.3%","21.6%","27.9%","21%",-132,74,-8.1,7.8,"26.2%",576,"26.3%","27.8%",263,"22.9%",0,0.34,0.06,0.23
"Bradley","Team Liquid Academy","Top",25,"68%","76%",66,56,124,3.4,"54.8%","19.0%","22.2%","12%",144,213,7.5,8.1,"25.2%",558,"25.1%","23.3%",261,"22.7%",0,0.35,0.12,0.18
"Breezy","CLG Academy","Support",9,"56%","89%",10,30,102,3.7,"79.4%","7.1%","21.9%","0%",-177,61,3.1,0.9,"2.5%",202,"8.7%","7.7%",114,"9.9%",0,1.35,0.33,0.3
"Busio","100 Thieves Academy","Support",19,"58%","42%",17,35,182,5.7,"75.4%","6.4%","17.2%","21%",106,196,5.1,1,"3.0%",187,"8.2%","6.9%",115,"9.8%",0,1.43,0.39,0.21
"Chad","Immortals Academy","Jungle",17,"59%","53%",44,59,146,3.2,"69.1%","16.0%","25.3%","35%",-49,50,2,5,"14.9%",275,"12.4%","12.2%",194,"16.8%",4,0.21,0.2,0.25
"Clyde","DK Crew","Support",2,"0%",,3,11,7,0.9,"38.5%","11.5%","20.8%","0%",-48,17,5,1.4,"4.1%",161,"7.9%","8.7%",95,"10.0%",0,1.64,0.34,0.56
"Concept","Golden Guardians Academy","Top",6,"33%","0%",18,25,32,2,"52.1%","18.8%","20.7%","50%",40,-91,3.5,7.1,"22.6%",465,"20.5%","17.4%",242,"20.7%",0,0.39,0.11,0.17
"Copy","Cloud9 Academy","Middle",14,"50%","43%",42,37,69,3,"57.8%","21.9%","23.0%","21%",-161,-294,-3.6,8.6,"27.1%",548,"28.9%","28.5%",261,"23.2%",0,0.35,0.08,0.14
"CptShrimps","Area of Effect Ginger Turmeric","Middle",13,"54%","46%",36,35,64,2.9,"65.8%","23.7%","19.2%","8%",-350,-101,-7.4,8.3,"26.8%",574,"27.6%","28.7%",274,"23.7%",0,0.39,0.17,0.23
"DARKWINGS","100 Thieves Next","Middle",7,"43%","86%",26,17,36,3.6,"72.1%","30.2%","18.3%","29%",138,34,-1.4,8.2,"24.4%",643,"33.8%","33.3%",259,"23.5%",0,0.41,0.16,0.22
"Darshan","Cloud9 Academy","Top",14,"50%","29%",37,40,74,2.8,"57.8%","19.3%","24.8%","21%",71,-43,2.4,7.3,"21.4%",423,"22.0%","18.9%",235,"21.2%",0,0.35,0.13,0.12
"Destiny","Cloud9 Academy","Support",14,"50%","43%",12,24,135,6.1,"76.6%","6.3%","14.9%","36%",51,-19,3.1,1,"2.3%",174,"8.4%","8.0%",103,"9.0%",0,1.8,0.39,0.3
"Diamond","FlyQuest Academy","Support",9,"56%","11%",7,27,94,3.7,"74.3%","5.1%","20.0%","11%",121,87,-1.2,0.6,"1.8%",221,"9.4%","8.0%",108,"9.2%",0,1.33,0.28,0.27
"donbray","Evil Geniuses Prodigies","Support",2,"0%",,1,9,19,2.2,"76.9%","3.8%","19.6%","50%",321,279,-2,0.8,"2.9%",203,"8.7%","8.2%",112,"10.6%",0,1.88,0.37,0.37
"Doxa","Evil Geniuses Prodigies","Middle",2,"0%",,5,9,6,1.2,"42.3%","19.2%","19.6%","0%",304,-245,-4.5,7.2,"25.0%",353,"15.4%","12.1%",216,"20.3%",0,0.33,0.14,0.19
"Draco","CLG Faith","Top",2,"0%",,1,9,4,0.6,"23.8%","4.8%","19.6%","50%",-478,328,-7,7,"24.1%",363,"19.4%","19.3%",196,"19.4%",0,0.33,0.05,0.05
"Dragoon","Cincinnati Fear","Top",5,"20%","60%",3,19,22,1.3,"43.9%","5.3%","19.8%","0%",-370,123,-4.6,7.2,"24.1%",439,"20.8%","21.6%",192,"19.3%",0,0.37,0.1,0.09
"Duoking1","Area of Effect Ginger Turmeric","Support",13,"54%","69%",13,39,95,2.8,"71.1%","8.6%","21.4%","31%",65,-39,-4.8,0.9,"2.6%",267,"13.1%","12.2%",120,"10.5%",0,1.41,0.22,0.26
"EvanRL","DK Crew","ADC",2,"0%",,5,6,7,2,"46.2%","19.2%","11.3%","0%",-45,308,0,8.5,"30.2%",607,"29.2%","33.2%",255,"26.7%",0,0.39,0.13,0.14
"Eyla","Team Liquid Academy","Support",25,"68%","40%",24,47,267,6.2,"83.9%","6.9%","18.7%","36%",106,58,-2.2,1,"2.6%",161,"7.4%","6.2%",112,"9.7%",0,1.52,0.42,0.34
"Faisal","Evil Geniuses Prodigies","Top",2,"0%",,8,9,5,1.4,"50.0%","30.8%","19.6%","0%",-105,245,3,7.4,"26.8%",421,"19.9%","17.0%",242,"22.7%",0,0.4,0.12,0.08
"Fanatiik","100 Thieves Next","Jungle",7,"43%","43%",12,26,50,2.4,"72.1%","14.0%","28.0%","57%",-126,-207,-5.6,4.9,"14.2%",296,"14.2%","14.5%",175,"15.8%",1,0.38,0.31,0.32
"Gamsu","Dignitas Academy","Top",14,"71%","43%",40,32,85,3.9,"57.9%","18.5%","20.4%","21%",-59,-15,-1.8,8,"25.9%",448,"21.6%","19.0%",263,"22.3%",0,0.33,0.11,0.17
"Gorica","Taco Gaming","ADC",4,"0%","0%",9,16,9,1.1,"62.1%","31.0%","18.2%","25%",-225,-347,2.3,8,"32.5%",398,"22.0%","22.6%",255,"26.1%",0,0.28,0.02,0.17
"Haeri","Team Liquid Academy","Middle",25,"68%","48%",81,46,165,5.3,"70.9%","23.3%","18.3%","28%",140,25,6.7,9,"27.0%",602,"26.9%","27.4%",281,"24.2%",1,0.4,0.18,0.28
"Hustlin","Golden Guardians Academy","Support",4,"50%","100%",5,19,56,3.2,"70.1%","5.7%","25.0%","50%",-154,-182,4.5,0.9,"2.3%",146,"5.7%","4.9%",134,"10.4%",0,1.3,0.42,0.33
"Hybridzz","DK Crew","Top",2,"0%",,2,10,5,0.7,"26.9%","7.7%","18.9%","50%",-219,-182,-19,6.1,"22.8%",323,"15.8%","11.4%",155,"16.3%",0,0.34,0.05,0.11
"Iconic","Maryville University","Jungle",3,"33%",,2,5,12,2.8,"45.2%","6.5%","16.1%","0%",-25,494,14.3,5.4,"14.1%",155,"8.3%","8.8%",163,"15.4%",0,0.2,0.19,0.47
"Insanity","Dignitas Academy","Middle",14,"71%","57%",63,30,95,5.3,"73.1%","29.2%","19.1%","21%",-18,206,-2.2,8,"24.8%",651,"29.1%","30.7%",281,"24.2%",1,0.46,0.17,0.24
